"","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"79",111.5,111.849998,109.839996,109.879997,1155200,108.057913
"80",109.389999,110.099998,108.379997,109.389999,1815300,107.576041
"81",109.440002,109.669998,107.699997,109.440002,1314900,107.625215
"82",110.239998,110.589996,109.489998,110.300003,744900,108.470954
"83",110.660004,111.080002,108.769997,108.82,841500,107.015493
"84",108.099998,108.300003,105.879997,105.879997,1249100,104.124243
"85",105.959999,108.059998,104.339996,108.059998,1972700,106.268094
"86",108.019997,108.139999,102.68,102.949997,2061600,101.24283
"87",102.800003,103.120003,99.93,100.519997,2333700,98.853125
"88",100.980003,101.410004,98.550003,98.599998,1280300,96.964965
"89",99.040001,103.120003,99.040001,100.970001,1765400,99.295667
"90",100.029999,101.510002,98.720001,100.779999,1605200,99.108816
"91",98.839996,103.529999,98.610001,103.120003,1439800,101.410016
"92",104.68,106.699997,104.629997,105.169998,1306600,103.426018
"93",104.669998,105.230003,104.160004,105.120003,855800,103.376851
"94",105.940002,108.989998,105.730003,108.959999,895900,107.153171
"95",108.82,108.82,105.089996,105.129997,1221500,103.38668
"96",106.5,108.790001,106.5,107.669998,1170000,105.884562
"97",107.699997,109.309998,106.610001,109.309998,872000,107.497366
"98",108.629997,108.629997,106.779999,107.940002,607900,106.150089
"99",108.970001,111.25,108.519997,110.879997,861000,109.041331
"100",110.610001,110.980003,108.529999,109.220001,634000,107.408862
"101",108.830002,110.309998,107.970001,110.25,724600,108.421781
"102",112.139999,112.540001,111.370003,112.349998,705600,110.486956
"103",112.349998,112.779999,110.669998,110.839996,715000,109.001993
"104",110.730003,110.790001,108.959999,109.25,939200,107.438363
"105",110.260002,111.089996,109.370003,110.230003,942500,108.402116
"106",110.370003,112.260002,110.300003,111.769997,866600,109.916572
"107",112.040001,112.339996,111.120003,112.290001,848500,110.427953
"108",112.32,113.050003,112.25,112.75,626800,110.880324
"109",112.629997,112.93,112,112.860001,751400,110.988501
"110",114.25,117.370003,112.269997,112.440002,1585900,110.575467
"111",110.849998,111.849998,107.25,108.160004,1868400,106.984906
"112",108.199997,110.260002,107.699997,110.120003,960700,108.923611
"113",109.5,110.889999,109.300003,110.18,675000,108.982957
"114",110.360001,111.440002,110.199997,110.889999,880400,109.685242
"115",110.43,110.889999,109.779999,110.190002,561000,108.99285
"116",109.339996,110.839996,109.160004,110.360001,747300,109.161001
"117",111.739998,115.129997,111.739998,113.639999,1355100,112.405365
"118",114.370003,114.68,113.809998,114.260002,762600,113.018632
"119",114.75,115.419998,114.040001,114.809998,899500,113.562652
"120",115.18,115.199997,113.900002,114.650002,469400,113.404394
"121",113.75,116.110001,112.129997,115.410004,2183400,114.156139
"122",113.230003,113.690002,111.169998,111.620003,1956400,110.407314
"123",112.25,116.879997,111.900002,115.690002,2202000,114.433096
"124",116.209999,118.32,116.209999,117.93,1384100,116.648757
"125",117.669998,118.029999,115.900002,116.300003,985800,115.036469
"126",114.540001,115.580002,113.540001,114.290001,1543600,113.048304
"127",113.940002,114.18,111.379997,111.660004,1076300,110.446881
"128",109.809998,111.169998,109.190002,111.059998,1037100,109.853393
"129",110.489998,110.870003,106.620003,106.870003,1365600,105.70892
"130",107.370003,108.309998,106.57,106.889999,1425100,105.7287
"131",105.580002,106.860001,104.769997,104.800003,1780500,103.66141
"132",105.639999,106.190002,103.150002,103.379997,1321100,102.256832
"133",103.690002,106.459999,103.099998,104.830002,2295900,103.691083
"134",104.959999,108.160004,104.269997,107.93,1988200,106.757402
"135",109.690002,111.470001,109.32,111.440002,1587100,110.22927
"136",112.089996,112.639999,111.169998,111.790001,2296900,110.575466
"137",112,112.550003,110.980003,112.389999,778600,111.168945
"138",112.949997,114.059998,112.519997,113.290001,620600,112.059169
"139",113.540001,113.760002,112.400002,112.93,320900,111.703079
"140",113,113.690002,112.870003,113.010002,326900,111.782212
"141",112.790001,113.57,112.190002,113.089996,401800,111.861337
"142",113.260002,113.260002,112.07,112.349998,484200,111.129379
"143",112.650002,113.360001,111.080002,111.199997,617600,109.991872
"144",111.93,112.580002,109.949997,111.040001,712600,109.833614
"145",109.660004,109.93,107.080002,107.309998,1337500,106.144135
"146",107.25,107.769997,104.889999,106.080002,1059900,104.927502
"147",107.18,107.550003,105.919998,106.260002,1242100,105.105547
"148",107.339996,109.410004,107.169998,109.389999,847400,108.201539
"149",109.970001,109.970001,106.209999,107.510002,1121000,106.341967
"150",107.239998,107.279999,105.18,106,665500,104.84837
"151",106.449997,107.089996,103.260002,104.480003,912800,103.344887
"152",103,105.019997,102.599998,104.870003,1799100,103.730649
"153",104.870003,106.309998,104.300003,104.800003,1280600,103.66141
"154",104.489998,104.769997,102.309998,104.690002,1392100,103.552605
"155",105.389999,106.010002,104.220001,105.449997,1129800,104.304342
"156",104.970001,106.489998,104.970001,106.389999,684400,105.234132
"157",108.209999,109.019997,106.470001,108.519997,1806800,107.340988
"158",108.25,108.849998,106.730003,106.860001,1075600,105.699027
"159",106.620003,107.32,105.489998,107.25,1156100,106.084789
"160",107.730003,108.260002,104.690002,107.239998,3431300,106.074896
"161",109.510002,111.419998,107.489998,108.559998,4328000,107.380554
"162",108.779999,110.110001,106.82,110.019997,1738600,108.824691
"163",109.029999,109.68,108.050003,108.919998,1349700,107.736644
"164",109.379997,112.169998,108.949997,111.889999,1305000,110.674378
"165",113.050003,114.550003,112.239998,114.330002,1484100,113.087871
"166",113.730003,113.730003,111.809998,112.099998,1373800,110.882095
"167",112.139999,113.269997,112.080002,113.040001,823400,111.811885
"168",113.120003,114.25,112.25,112.650002,947700,111.426123
"169",112,115.110001,111.459999,115.029999,1134900,113.780263
"170",115.470001,115.669998,113.559998,115,908200,113.75059
"171",114.779999,115.839996,113.739998,115.330002,1169100,114.077006
"172",115.940002,117.050003,115.32,116.879997,1114300,116.265439
"173",117.050003,118.239998,117.010002,117.900002,999100,117.280081
"174",117.900002,118.190002,117.029999,117.82,774100,117.200499
"175",117.75,118.959999,117.120003,118.449997,1161400,117.827184
"176",117.910004,118.519997,117.010002,117.830002,733000,117.210449
"177",117.620003,118.300003,115.860001,118.199997,792500,117.578499
"178",117.400002,117.900002,116.160004,117.709999,978000,117.091077
"179",116.790001,118.529999,116.790001,118.419998,697300,117.797343
"180",118.279999,118.32,116.870003,117.580002,531800,116.961763
"181",117.839996,118.32,116.75,117.410004,828700,116.792659
"182",117.580002,117.82,116.339996,117.040001,1202900,116.424602
"183",117.040001,117.779999,115.379997,117.730003,818400,117.110976
"184",116.940002,117.720001,116.400002,117.129997,607200,116.514125
"185",116.339996,116.339996,113.879997,114.849998,1163400,114.246114
"186",115.07,115.370003,113.730003,114.199997,981000,113.599531
"187",113.129997,114.290001,111.949997,112.360001,752400,111.769209
"188",112.610001,112.919998,111.959999,112.330002,899800,111.739368
"189",111.220001,112.099998,110.669998,110.699997,863700,110.117934
"190",110.660004,110.919998,109.699997,109.980003,1459400,109.401726
"191",111.459999,113.650002,111.220001,113.239998,1091100,112.644579
"192",112.550003,112.82,110.980003,111.519997,1330800,110.933622
"193",112.349998,114.760002,112.120003,114.599998,1038400,113.997429
"194",113.480003,113.610001,112.589996,113.019997,801100,112.425735
"195",112.760002,116.610001,112.019997,115.690002,1143500,115.081702
"196",115,115.480003,114.110001,114.5,741100,113.897956
"197",115.57,116.589996,115.010002,116.150002,1497100,115.539282
"198",115.989998,116.400002,115.209999,115.25,1115500,114.644013
"199",114.82,116.690002,114.75,116.129997,1170900,115.519383
"200",116,116.110001,113.699997,113.709999,1042400,113.112109
"201",113.349998,113.910004,112.889999,113.400002,1021900,112.803742
"202",113.720001,113.720001,112.660004,113.139999,1189500,112.545107
"203",114.209999,115.980003,114,115.519997,1163300,114.91259
"204",115.139999,116.269997,113.760002,115.989998,1378100,115.38012
"205",114.910004,115.389999,112.910004,113.230003,1378800,112.634637
"206",113.110001,113.870003,112.470001,112.800003,991100,112.206898
"207",112.589996,115.589996,111.889999,114.379997,847300,113.778585
"208",113.889999,114.709999,112.730003,112.809998,666200,112.21684
"209",112.010002,113.489998,110.269997,111.550003,1257900,110.96347
"210",111.480003,112.260002,110.970001,111.699997,1436000,111.112676
"211",111.510002,111.639999,110.169998,111.550003,999400,110.96347
"212",111.459999,111.800003,111.07,111.279999,682800,110.694886
"213",110.010002,111.800003,110,111.519997,1305300,110.933622
"214",111.709999,114.440002,111.709999,114.139999,1693400,113.539849
"215",113.739998,114.68,112.730003,114.330002,1033300,113.728852
"216",113.370003,113.690002,112,112.309998,903200,111.719469
"217",113.139999,114.580002,113.029999,114.139999,589900,113.539849
"218",114.139999,114.449997,113.110001,113.720001,964200,113.122059
"219",113.830002,114.279999,112.150002,114.019997,843300,113.420477
"220",113.449997,114.269997,112.379997,114.019997,863000,113.420477
"221",114.029999,114.190002,111.459999,112.129997,1045300,111.540415
"222",112.57,114.959999,112.169998,114.839996,1951900,114.236165
"223",114.150002,114.699997,112.940002,113.540001,1587600,112.943005
"224",113.150002,113.459999,111.400002,112.330002,1705200,111.739368
"225",117.120003,122.660004,116.440002,118.599998,3902800,117.976397
"226",119.150002,122.059998,119.150002,121.239998,1351000,120.602515
"227",121.5,122.660004,121.089996,122.209999,995900,121.567416
"228",121.480003,122.480003,119.879997,120.199997,936500,119.567983
"229",121.059998,121.800003,119.769997,120.849998,1055400,120.214566
"230",120.669998,120.989998,119.07,119.440002,1091200,118.811984
"231",120.809998,120.980003,119.599998,120.080002,1070000,119.448618
"232",119.629997,121.389999,119.379997,120.650002,681500,120.015621
"233",120.129997,122.699997,119.650002,121.660004,989300,121.020312
"234",122.260002,124.459999,121.769997,123.620003,1317400,122.970006
"235",123.419998,124.699997,122.860001,124.410004,1019100,124.410004
"236",124.339996,124.410004,122.82,124.370003,681400,124.370003
"237",124,125.529999,123.959999,125.059998,1006300,125.059998
"238",124.830002,125.620003,124.129997,125.010002,945200,125.010002
"239",124.980003,125.459999,124.370003,125,523900,125
"240",125.099998,126.290001,125.099998,125.669998,759400,125.669998
"241",125.459999,126,125.129997,125.129997,505300,125.129997
"242",124.699997,124.860001,123.510002,123.739998,811200,123.739998
"243",124,124.839996,123.779999,124.660004,860500,124.660004
"244",124.040001,124.699997,123.639999,123.82,721200,123.82
"245",123.830002,123.830002,122.25,122.889999,705000,122.889999
"246",122.790001,124.480003,122.32,123.830002,900800,123.830002
"247",123.830002,126.559998,123.239998,125.529999,1181900,125.529999
"248",126.300003,126.669998,125.260002,126.300003,912000,126.300003
"249",125.690002,125.779999,124.199997,124.529999,923100,124.529999
"250",124.099998,125.339996,123.379997,125.169998,534100,125.169998
"251",124.790001,125.309998,124.540001,124.989998,748900,124.989998
"252",125.029999,125.919998,125,125.120003,654900,125.120003
"253",125.989998,126.919998,125.559998,126.720001,690200,126.720001
